contract_address,implementation_address,contract_name,function_name,signature,state_mutability,input_params,output_params
0x63aec253e5dbdcfc634f5e9dd18daaeb6632c7c7,,AlgebraPool,tickTable,c677e3e0,view,"[{""name"": """", ""type"": ""int16"", ""position"": 1}]","[{""name"": """", ""type"": ""uint256"", ""position"": 1}]"
0x63aec253e5dbdcfc634f5e9dd18daaeb6632c7c7,,AlgebraPool,ticks,f30dba93,view,"[{""name"": """", ""type"": ""int24"", ""position"": 1}]","[{""name"": ""liquidityTotal"", ""type"": ""uint128"", ""position"": 1}, {""name"": ""liquidityDelta"", ""type"": ""int128"", ""position"": 2}, {""name"": ""outerFeeGrowth0Token"", ""type"": ""uint256"", ""position"": 3}, {""name"": ""outerFeeGrowth1Token"", ""type"": ""uint256"", ""position"": 4}, {""name"": ""outerTickCumulative"", ""type"": ""int56"", ""position"": 5}, {""name"": ""outerSecondsPerLiquidity"", ""type"": ""uint160"", ""position"": 6}, {""name"": ""outerSecondsSpent"", ""type"": ""uint32"", ""position"": 7}, {""name"": ""initialized"", ""type"": ""bool"", ""position"": 8}]"
0x63aec253e5dbdcfc634f5e9dd18daaeb6632c7c7,,AlgebraPool,timepoints,74eceae6,view,"[{""name"": ""index"", ""type"": ""uint256"", ""position"": 1}]","[{""name"": ""initialized"", ""type"": ""bool"", ""position"": 1}, {""name"": ""blockTimestamp"", ""type"": ""uint32"", ""position"": 2}, {""name"": ""tickCumulative"", ""type"": ""int56"", ""position"": 3}, {""name"": ""secondsPerLiquidityCumulative"", ""type"": ""uint160"", ""position"": 4}, {""name"": ""volatilityCumulative"", ""type"": ""uint88"", ""position"": 5}, {""name"": ""averageTick"", ""type"": ""int24"", ""position"": 6}, {""name"": ""volumePerLiquidityCumulative"", ""type"": ""uint144"", ""position"": 7}]"
0x63aec253e5dbdcfc634f5e9dd18daaeb6632c7c7,,AlgebraPool,token0,0dfe1681,view,[],"[{""name"": """", ""type"": ""address"", ""position"": 1}]"
0x63aec253e5dbdcfc634f5e9dd18daaeb6632c7c7,,AlgebraPool,token1,d21220a7,view,[],"[{""name"": """", ""type"": ""address"", ""position"": 1}]"
0x63aec253e5dbdcfc634f5e9dd18daaeb6632c7c7,,AlgebraPool,totalFeeGrowth0Token,6378ae44,view,[],"[{""name"": """", ""type"": ""uint256"", ""position"": 1}]"
0x63aec253e5dbdcfc634f5e9dd18daaeb6632c7c7,,AlgebraPool,totalFeeGrowth1Token,ecdecf42,view,[],"[{""name"": """", ""type"": ""uint256"", ""position"": 1}]"
0x69b2d456e8830847f488afdde2a636bfb26218c6,,BackedOracleProxy,admin,f851a440,nonpayable,[],"[{""name"": ""admin_"", ""type"": ""address"", ""position"": 1}]"
0x69b2d456e8830847f488afdde2a636bfb26218c6,,BackedOracleProxy,changeAdmin,8f283970,nonpayable,"[{""name"": ""newAdmin"", ""type"": ""address"", ""position"": 1}]",[]
0x69b2d456e8830847f488afdde2a636bfb26218c6,,BackedOracleProxy,implementation,5c60da1b,nonpayable,[],"[{""name"": ""implementation_"", ""type"": ""address"", ""position"": 1}]"
0x69b2d456e8830847f488afdde2a636bfb26218c6,,BackedOracleProxy,upgradeTo,3659cfe6,nonpayable,"[{""name"": ""newImplementation"", ""type"": ""address"", ""position"": 1}]",[]
0x69b2d456e8830847f488afdde2a636bfb26218c6,,BackedOracleProxy,upgradeToAndCall,4f1ef286,payable,"[{""name"": ""newImplementation"", ""type"": ""address"", ""position"": 1}, {""name"": ""data"", ""type"": ""bytes"", ""position"": 2}]",[]
0x69b2d456e8830847f488afdde2a636bfb26218c6,0xb239bd2216D1c8476f601e0d9b5FfAD556C59Cc4,BackedOracle,DEFAULT_ADMIN_ROLE,a217fddf,view,[],"[{""name"": """", ""type"": ""bytes32"", ""position"": 1}]"
0x69b2d456e8830847f488afdde2a636bfb26218c6,0xb239bd2216D1c8476f601e0d9b5FfAD556C59Cc4,BackedOracle,MAX_PERCENT_DIFFERENCE,8a991dd1,view,[],"[{""name"": """", ""type"": ""uint8"", ""position"": 1}]"
0x69b2d456e8830847f488afdde2a636bfb26218c6,0xb239bd2216D1c8476f601e0d9b5FfAD556C59Cc4,BackedOracle,MAX_TIMESTAMP_AGE,76670d7a,view,[],"[{""name"": """", ""type"": ""uint32"", ""position"": 1}]"
0x69b2d456e8830847f488afdde2a636bfb26218c6,0xb239bd2216D1c8476f601e0d9b5FfAD556C59Cc4,BackedOracle,MIN_UPDATE_INTERVAL,bd3be27c,view,[],"[{""name"": """", ""type"": ""uint32"", ""position"": 1}]"
0x69b2d456e8830847f488afdde2a636bfb26218c6,0xb239bd2216D1c8476f601e0d9b5FfAD556C59Cc4,BackedOracle,UPDATER_ROLE,47e63380,view,[],"[{""name"": """", ""type"": ""bytes32"", ""position"": 1}]"
0x69b2d456e8830847f488afdde2a636bfb26218c6,0xb239bd2216D1c8476f601e0d9b5FfAD556C59Cc4,BackedOracle,VERSION,ffa1ad74,view,[],"[{""name"": """", ""type"": ""uint8"", ""position"": 1}]"
0x69b2d456e8830847f488afdde2a636bfb26218c6,0xb239bd2216D1c8476f601e0d9b5FfAD556C59Cc4,BackedOracle,decimals,313ce567,view,[],"[{""name"": """", ""type"": ""uint8"", ""position"": 1}]"
0x69b2d456e8830847f488afdde2a636bfb26218c6,0xb239bd2216D1c8476f601e0d9b5FfAD556C59Cc4,BackedOracle,description,7284e416,view,[],"[{""name"": """", ""type"": ""string"", ""position"": 1}]"
0x69b2d456e8830847f488afdde2a636bfb26218c6,0xb239bd2216D1c8476f601e0d9b5FfAD556C59Cc4,BackedOracle,getAnswer,b5ab58dc,view,"[{""name"": ""roundId"", ""type"": ""uint256"", ""position"": 1}]","[{""name"": """", ""type"": ""int256"", ""position"": 1}]"
0x69b2d456e8830847f488afdde2a636bfb26218c6,0xb239bd2216D1c8476f601e0d9b5FfAD556C59Cc4,BackedOracle,getRoleAdmin,248a9ca3,view,"[{""name"": ""role"", ""type"": ""bytes32"", ""position"": 1}]","[{""name"": """", ""type"": ""bytes32"", ""position"": 1}]"
0x69b2d456e8830847f488afdde2a636bfb26218c6,0xb239bd2216D1c8476f601e0d9b5FfAD556C59Cc4,BackedOracle,getRoundData,9a6fc8f5,view,"[{""name"": ""roundId"", ""type"": ""uint80"", ""position"": 1}]","[{""name"": """", ""type"": ""uint80"", ""position"": 1}, {""name"": """", ""type"": ""int256"", ""position"": 2}, {""name"": """", ""type"": ""uint256"", ""position"": 3}, {""name"": """", ""type"": ""uint256"", ""position"": 4}, {""name"": """", ""type"": ""uint80"", ""position"": 5}]"
0x69b2d456e8830847f488afdde2a636bfb26218c6,0xb239bd2216D1c8476f601e0d9b5FfAD556C59Cc4,BackedOracle,getTimestamp,b633620c,view,"[{""name"": ""roundId"", ""type"": ""uint256"", ""position"": 1}]","[{""name"": """", ""type"": ""uint256"", ""position"": 1}]"
0x69b2d456e8830847f488afdde2a636bfb26218c6,0xb239bd2216D1c8476f601e0d9b5FfAD556C59Cc4,BackedOracle,grantRole,2f2ff15d,nonpayable,"[{""name"": ""role"", ""type"": ""bytes32"", ""position"": 1}, {""name"": ""account"", ""type"": ""address"", ""position"": 2}]",[]
0x69b2d456e8830847f488afdde2a636bfb26218c6,0xb239bd2216D1c8476f601e0d9b5FfAD556C59Cc4,BackedOracle,hasRole,91d14854,view,"[{""name"": ""role"", ""type"": ""bytes32"", ""position"": 1}, {""name"": ""account"", ""type"": ""address"", ""position"": 2}]","[{""name"": """", ""type"": ""bool"", ""position"": 1}]"
0x69b2d456e8830847f488afdde2a636bfb26218c6,0xb239bd2216D1c8476f601e0d9b5FfAD556C59Cc4,BackedOracle,initialize,f4a29067,nonpayable,"[{""name"": ""__decimals"", ""type"": ""uint8"", ""position"": 1}, {""name"": ""__description"", ""type"": ""string"", ""position"": 2}, {""name"": ""__admin"", ""type"": ""address"", ""position"": 3}, {""name"": ""__updater"", ""type"": ""address"", ""position"": 4}]",[]
0x69b2d456e8830847f488afdde2a636bfb26218c6,0xb239bd2216D1c8476f601e0d9b5FfAD556C59Cc4,BackedOracle,latestAnswer,50d25bcd,view,[],"[{""name"": """", ""type"": ""int256"", ""position"": 1}]"
0x69b2d456e8830847f488afdde2a636bfb26218c6,0xb239bd2216D1c8476f601e0d9b5FfAD556C59Cc4,BackedOracle,latestRound,668a0f02,view,[],"[{""name"": """", ""type"": ""uint256"", ""position"": 1}]"
0x69b2d456e8830847f488afdde2a636bfb26218c6,0xb239bd2216D1c8476f601e0d9b5FfAD556C59Cc4,BackedOracle,latestRoundData,feaf968c,view,[],"[{""name"": """", ""type"": ""uint80"", ""position"": 1}, {""name"": """", ""type"": ""int256"", ""position"": 2}, {""name"": """", ""type"": ""uint256"", ""position"": 3}, {""name"": """", ""type"": ""uint256"", ""position"": 4}, {""name"": """", ""type"": ""uint80"", ""position"": 5}]"
0x69b2d456e8830847f488afdde2a636bfb26218c6,0xb239bd2216D1c8476f601e0d9b5FfAD556C59Cc4,BackedOracle,latestTimestamp,8205bf6a,view,[],"[{""name"": """", ""type"": ""uint256"", ""position"": 1}]"
0x69b2d456e8830847f488afdde2a636bfb26218c6,0xb239bd2216D1c8476f601e0d9b5FfAD556C59Cc4,BackedOracle,renounceRole,36568abe,nonpayable,"[{""name"": ""role"", ""type"": ""bytes32"", ""position"": 1}, {""name"": ""account"", ""type"": ""address"", ""position"": 2}]",[]
0x69b2d456e8830847f488afdde2a636bfb26218c6,0xb239bd2216D1c8476f601e0d9b5FfAD556C59Cc4,BackedOracle,revokeRole,d547741f,nonpayable,"[{""name"": ""role"", ""type"": ""bytes32"", ""position"": 1}, {""name"": ""account"", ""type"": ""address"", ""position"": 2}]",[]
0x69b2d456e8830847f488afdde2a636bfb26218c6,0xb239bd2216D1c8476f601e0d9b5FfAD556C59Cc4,BackedOracle,supportsInterface,01ffc9a7,view,"[{""name"": ""interfaceId"", ""type"": ""bytes4"", ""position"": 1}]","[{""name"": """", ""type"": ""bool"", ""position"": 1}]"
0x69b2d456e8830847f488afdde2a636bfb26218c6,0xb239bd2216D1c8476f601e0d9b5FfAD556C59Cc4,BackedOracle,updateAnswer,309676e9,nonpayable,"[{""name"": ""newAnswer"", ""type"": ""int192"", ""position"": 1}, {""name"": ""newTimestamp"", ""type"": ""uint32"", ""position"": 2}]",[]
0x69b2d456e8830847f488afdde2a636bfb26218c6,0xb239bd2216D1c8476f601e0d9b5FfAD556C59Cc4,BackedOracle,version,54fd4d50,view,[],"[{""name"": """", ""type"": ""uint256"", ""position"": 1}]"
0x6a1507579b50abfc7ccc8f9e2b428095b5063538,,AlgebraPool,activeIncentive,facb0eb1,view,[],"[{""name"": """", ""type"": ""address"", ""position"": 1}]"
0x6a1507579b50abfc7ccc8f9e2b428095b5063538,,AlgebraPool,burn,a34123a7,nonpayable,"[{""name"": ""bottomTick"", ""type"": ""int24"", ""position"": 1}, {""name"": ""topTick"", ""type"": ""int24"", ""position"": 2}, {""name"": ""amount"", ""type"": ""uint128"", ""position"": 3}]","[{""name"": ""amount0"", ""type"": ""uint256"", ""position"": 1}, {""name"": ""amount1"", ""type"": ""uint256"", ""position"": 2}]"
0x6a1507579b50abfc7ccc8f9e2b428095b5063538,,AlgebraPool,collect,4f1eb3d8,nonpayable,"[{""name"": ""recipient"", ""type"": ""address"", ""position"": 1}, {""name"": ""bottomTick"", ""type"": ""int24"", ""position"": 2}, {""name"": ""topTick"", ""type"": ""int24"", ""position"": 3}, {""name"": ""amount0Requested"", ""type"": ""uint128"", ""position"": 4}, {""name"": ""amount1Requested"", ""type"": ""uint128"", ""position"": 5}]","[{""name"": ""amount0"", ""type"": ""uint128"", ""position"": 1}, {""name"": ""amount1"", ""type"": ""uint128"", ""position"": 2}]"
0x6a1507579b50abfc7ccc8f9e2b428095b5063538,,AlgebraPool,dataStorageOperator,29047dfa,view,[],"[{""name"": """", ""type"": ""address"", ""position"": 1}]"
0x6a1507579b50abfc7ccc8f9e2b428095b5063538,,AlgebraPool,factory,c45a0155,view,[],"[{""name"": """", ""type"": ""address"", ""position"": 1}]"
0x6a1507579b50abfc7ccc8f9e2b428095b5063538,,AlgebraPool,flash,490e6cbc,nonpayable,"[{""name"": ""recipient"", ""type"": ""address"", ""position"": 1}, {""name"": ""amount0"", ""type"": ""uint256"", ""position"": 2}, {""name"": ""amount1"", ""type"": ""uint256"", ""position"": 3}, {""name"": ""data"", ""type"": ""bytes"", ""position"": 4}]",[]
0x6a1507579b50abfc7ccc8f9e2b428095b5063538,,AlgebraPool,getInnerCumulatives,920c34e5,view,"[{""name"": ""bottomTick"", ""type"": ""int24"", ""position"": 1}, {""name"": ""topTick"", ""type"": ""int24"", ""position"": 2}]","[{""name"": ""innerTickCumulative"", ""type"": ""int56"", ""position"": 1}, {""name"": ""innerSecondsSpentPerLiquidity"", ""type"": ""uint160"", ""position"": 2}, {""name"": ""innerSecondsSpent"", ""type"": ""uint32"", ""position"": 3}]"
0x6a1507579b50abfc7ccc8f9e2b428095b5063538,,AlgebraPool,getTimepoints,9d3a5241,view,"[{""name"": ""secondsAgos"", ""type"": ""uint32[]"", ""position"": 1}]","[{""name"": ""tickCumulatives"", ""type"": ""int56[]"", ""position"": 1}, {""name"": ""secondsPerLiquidityCumulatives"", ""type"": ""uint160[]"", ""position"": 2}, {""name"": ""volatilityCumulatives"", ""type"": ""uint112[]"", ""position"": 3}, {""name"": ""volumePerAvgLiquiditys"", ""type"": ""uint256[]"", ""position"": 4}]"
0x6a1507579b50abfc7ccc8f9e2b428095b5063538,,AlgebraPool,globalState,e76c01e4,view,[],"[{""name"": ""price"", ""type"": ""uint160"", ""position"": 1}, {""name"": ""tick"", ""type"": ""int24"", ""position"": 2}, {""name"": ""fee"", ""type"": ""uint16"", ""position"": 3}, {""name"": ""timepointIndex"", ""type"": ""uint16"", ""position"": 4}, {""name"": ""communityFeeToken0"", ""type"": ""uint8"", ""position"": 5}, {""name"": ""communityFeeToken1"", ""type"": ""uint8"", ""position"": 6}, {""name"": ""unlocked"", ""type"": ""bool"", ""position"": 7}]"
0x6a1507579b50abfc7ccc8f9e2b428095b5063538,,AlgebraPool,initialize,f637731d,nonpayable,"[{""name"": ""initialPrice"", ""type"": ""uint160"", ""position"": 1}]",[]
0x6a1507579b50abfc7ccc8f9e2b428095b5063538,,AlgebraPool,liquidity,1a686502,view,[],"[{""name"": """", ""type"": ""uint128"", ""position"": 1}]"
0x6a1507579b50abfc7ccc8f9e2b428095b5063538,,AlgebraPool,liquidityCooldown,17e25b3c,view,[],"[{""name"": """", ""type"": ""uint32"", ""position"": 1}]"
0x6a1507579b50abfc7ccc8f9e2b428095b5063538,,AlgebraPool,maxLiquidityPerTick,70cf754a,pure,[],"[{""name"": """", ""type"": ""uint128"", ""position"": 1}]"
0x6a1507579b50abfc7ccc8f9e2b428095b5063538,,AlgebraPool,mint,aafe29c0,nonpayable,"[{""name"": ""sender"", ""type"": ""address"", ""position"": 1}, {""name"": ""recipient"", ""type"": ""address"", ""position"": 2}, {""name"": ""bottomTick"", ""type"": ""int24"", ""position"": 3}, {""name"": ""topTick"", ""type"": ""int24"", ""position"": 4}, {""name"": ""liquidityDesired"", ""type"": ""uint128"", ""position"": 5}, {""name"": ""data"", ""type"": ""bytes"", ""position"": 6}]","[{""name"": ""amount0"", ""type"": ""uint256"", ""position"": 1}, {""name"": ""amount1"", ""type"": ""uint256"", ""position"": 2}, {""name"": ""liquidityActual"", ""type"": ""uint128"", ""position"": 3}]"
0x6a1507579b50abfc7ccc8f9e2b428095b5063538,,AlgebraPool,positions,514ea4bf,view,"[{""name"": """", ""type"": ""bytes32"", ""position"": 1}]","[{""name"": ""liquidity"", ""type"": ""uint128"", ""position"": 1}, {""name"": ""lastLiquidityAddTimestamp"", ""type"": ""uint32"", ""position"": 2}, {""name"": ""innerFeeGrowth0Token"", ""type"": ""uint256"", ""position"": 3}, {""name"": ""innerFeeGrowth1Token"", ""type"": ""uint256"", ""position"": 4}, {""name"": ""fees0"", ""type"": ""uint128"", ""position"": 5}, {""name"": ""fees1"", ""type"": ""uint128"", ""position"": 6}]"
0x6a1507579b50abfc7ccc8f9e2b428095b5063538,,AlgebraPool,setCommunityFee,7c0112b7,nonpayable,"[{""name"": ""communityFee0"", ""type"": ""uint8"", ""position"": 1}, {""name"": ""communityFee1"", ""type"": ""uint8"", ""position"": 2}]",[]
0x6a1507579b50abfc7ccc8f9e2b428095b5063538,,AlgebraPool,setIncentive,7c1fe0c8,nonpayable,"[{""name"": ""virtualPoolAddress"", ""type"": ""address"", ""position"": 1}]",[]
0x6a1507579b50abfc7ccc8f9e2b428095b5063538,,AlgebraPool,setLiquidityCooldown,289fe9b0,nonpayable,"[{""name"": ""newLiquidityCooldown"", ""type"": ""uint32"", ""position"": 1}]",[]
0x6a1507579b50abfc7ccc8f9e2b428095b5063538,,AlgebraPool,setTickSpacing,f085a610,nonpayable,"[{""name"": ""newTickSpacing"", ""type"": ""int24"", ""position"": 1}]",[]
0x6a1507579b50abfc7ccc8f9e2b428095b5063538,,AlgebraPool,swap,128acb08,nonpayable,"[{""name"": ""recipient"", ""type"": ""address"", ""position"": 1}, {""name"": ""zeroToOne"", ""type"": ""bool"", ""position"": 2}, {""name"": ""amountRequired"", ""type"": ""int256"", ""position"": 3}, {""name"": ""limitSqrtPrice"", ""type"": ""uint160"", ""position"": 4}, {""name"": ""data"", ""type"": ""bytes"", ""position"": 5}]","[{""name"": ""amount0"", ""type"": ""int256"", ""position"": 1}, {""name"": ""amount1"", ""type"": ""int256"", ""position"": 2}]"
0x6a1507579b50abfc7ccc8f9e2b428095b5063538,,AlgebraPool,swapSupportingFeeOnInputTokens,71334694,nonpayable,"[{""name"": ""sender"", ""type"": ""address"", ""position"": 1}, {""name"": ""recipient"", ""type"": ""address"", ""position"": 2}, {""name"": ""zeroToOne"", ""type"": ""bool"", ""position"": 3}, {""name"": ""amountRequired"", ""type"": ""int256"", ""position"": 4}, {""name"": ""limitSqrtPrice"", ""type"": ""uint160"", ""position"": 5}, {""name"": ""data"", ""type"": ""bytes"", ""position"": 6}]","[{""name"": ""amount0"", ""type"": ""int256"", ""position"": 1}, {""name"": ""amount1"", ""type"": ""int256"", ""position"": 2}]"
0x6a1507579b50abfc7ccc8f9e2b428095b5063538,,AlgebraPool,tickSpacing,d0c93a7c,view,[],"[{""name"": """", ""type"": ""int24"", ""position"": 1}]"
0x6a1507579b50abfc7ccc8f9e2b428095b5063538,,AlgebraPool,tickTable,c677e3e0,view,"[{""name"": """", ""type"": ""int16"", ""position"": 1}]","[{""name"": """", ""type"": ""uint256"", ""position"": 1}]"
0x6a1507579b50abfc7ccc8f9e2b428095b5063538,,AlgebraPool,ticks,f30dba93,view,"[{""name"": """", ""type"": ""int24"", ""position"": 1}]","[{""name"": ""liquidityTotal"", ""type"": ""uint128"", ""position"": 1}, {""name"": ""liquidityDelta"", ""type"": ""int128"", ""position"": 2}, {""name"": ""outerFeeGrowth0Token"", ""type"": ""uint256"", ""position"": 3}, {""name"": ""outerFeeGrowth1Token"", ""type"": ""uint256"", ""position"": 4}, {""name"": ""outerTickCumulative"", ""type"": ""int56"", ""position"": 5}, {""name"": ""outerSecondsPerLiquidity"", ""type"": ""uint160"", ""position"": 6}, {""name"": ""outerSecondsSpent"", ""type"": ""uint32"", ""position"": 7}, {""name"": ""initialized"", ""type"": ""bool"", ""position"": 8}]"
0x6a1507579b50abfc7ccc8f9e2b428095b5063538,,AlgebraPool,timepoints,74eceae6,view,"[{""name"": ""index"", ""type"": ""uint256"", ""position"": 1}]","[{""name"": ""initialized"", ""type"": ""bool"", ""position"": 1}, {""name"": ""blockTimestamp"", ""type"": ""uint32"", ""position"": 2}, {""name"": ""tickCumulative"", ""type"": ""int56"", ""position"": 3}, {""name"": ""secondsPerLiquidityCumulative"", ""type"": ""uint160"", ""position"": 4}, {""name"": ""volatilityCumulative"", ""type"": ""uint88"", ""position"": 5}, {""name"": ""averageTick"", ""type"": ""int24"", ""position"": 6}, {""name"": ""volumePerLiquidityCumulative"", ""type"": ""uint144"", ""position"": 7}]"
0x6a1507579b50abfc7ccc8f9e2b428095b5063538,,AlgebraPool,token0,0dfe1681,view,[],"[{""name"": """", ""type"": ""address"", ""position"": 1}]"
0x6a1507579b50abfc7ccc8f9e2b428095b5063538,,AlgebraPool,token1,d21220a7,view,[],"[{""name"": """", ""type"": ""address"", ""position"": 1}]"
0x6a1507579b50abfc7ccc8f9e2b428095b5063538,,AlgebraPool,totalFeeGrowth0Token,6378ae44,view,[],"[{""name"": """", ""type"": ""uint256"", ""position"": 1}]"
0x6a1507579b50abfc7ccc8f9e2b428095b5063538,,AlgebraPool,totalFeeGrowth1Token,ecdecf42,view,[],"[{""name"": """", ""type"": ""uint256"", ""position"": 1}]"
0x7304979ec9e4eaa0273b6a037a31c4e9e5a75d16,,InitializableImmutableAdminUpgradeabilityProxy,admin,f851a440,nonpayable,[],"[{""name"": """", ""type"": ""address"", ""position"": 1}]"
0x7304979ec9e4eaa0273b6a037a31c4e9e5a75d16,,InitializableImmutableAdminUpgradeabilityProxy,implementation,5c60da1b,nonpayable,[],"[{""name"": """", ""type"": ""address"", ""position"": 1}]"
0x7304979ec9e4eaa0273b6a037a31c4e9e5a75d16,,InitializableImmutableAdminUpgradeabilityProxy,initialize,d1f57894,payable,"[{""name"": ""_logic"", ""type"": ""address"", ""position"": 1}, {""name"": ""_data"", ""type"": ""bytes"", ""position"": 2}]",[]
0x7304979ec9e4eaa0273b6a037a31c4e9e5a75d16,,InitializableImmutableAdminUpgradeabilityProxy,upgradeTo,3659cfe6,nonpayable,"[{""name"": ""newImplementation"", ""type"": ""address"", ""position"": 1}]",[]
0x7304979ec9e4eaa0273b6a037a31c4e9e5a75d16,,InitializableImmutableAdminUpgradeabilityProxy,upgradeToAndCall,4f1ef286,payable,"[{""name"": ""newImplementation"", ""type"": ""address"", ""position"": 1}, {""name"": ""data"", ""type"": ""bytes"", ""position"": 2}]",[]
0x7304979ec9e4eaa0273b6a037a31c4e9e5a75d16,0x5793FE4de34532F162B4e207aF872729880ec2b6,PoolConfiguratorWithCustomInitialize,CONFIGURATOR_REVISION,7af635a6,view,[],"[{""name"": """", ""type"": ""uint256"", ""position"": 1}]"
0x7304979ec9e4eaa0273b6a037a31c4e9e5a75d16,0x5793FE4de34532F162B4e207aF872729880ec2b6,PoolConfiguratorWithCustomInitialize,MAX_GRACE_PERIOD,46619649,view,[],"[{""name"": """", ""type"": ""uint40"", ""position"": 1}]"
